小区名,成交时间,成交价格,成交单价,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,总共层数,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,产权年限,配备电梯,链家编号,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,成交价格（历史1）,成交单价（历史1）,成交时间（历史1）,成交价格（历史2）,成交单价（历史2）,成交时间（历史2）,成交价格（历史3）,成交单价（历史3）,成交时间（历史3）,成交价格（历史4）,成交单价（历史4）,成交时间（历史4）,成交价格（历史5）,成交单价（历史5）,成交时间（历史5）,成交价格（历史6）,成交单价（历史6）,成交时间（历史6）
望京西园一区,2017.08.24 ,750万,47723,795,58,1,11,41,2805,3室3厅1厨2卫,顶层,6,157.16,暂无数据,157.16,板楼,南 北,1997,精装,砖混结构,集中供暖,一梯两户,70年,无,101101749012,已购公房,2017-06-28,普通住宅,满五年,非共有,750,47723,2017-08-24
保利金泉,2017.08.24 ,823万,83707,850,81,2,51,107,5344,2室1厅1厨1卫,高楼层,30,98.32,平层,77,塔楼,西南,2008,精装,钢混结构,集中供暖,四梯十户,70年,有,101101663303,商品房,2017-06-05,普通住宅,满五年,非共有,823,83707,2017-08-24
远洋一方润园6号院,2017.08.24 ,372万,41883,400,43,1,76,122,5512,3室1厅1厨1卫,高楼层,14,88.82,平层,68.76,板塔结合,南 北,2010,精装,钢混结构,集中供暖,一梯四户,未知,暂无数据,101101806247,限价商品房,2017-07-12,普通住宅,满五年,共有,372,41883,2017-08-24
皇姑坟小区,2017.08.24 ,225万,47022,249,17,0,2,26,2173,2室1厅1厨1卫,地下室,6,47.85,暂无数据,35.9,板楼,西南,1992,简装,混合结构,集中供暖,一梯五户,70年,无,101101920865,商品房,2017-08-08,普通住宅,满两年,非共有,225,47022,2017-08-24,115,24034,2014-04-27
管庄西里,2017.08.24 ,432万,40518,432,119,1,15,2,81,3室1厅1厨1卫,中楼层,24,106.62,暂无数据,87.66,塔楼,东北,2000,简装,钢混结构,集中供暖,三梯十户,70年,有,101101522000,私产,2017-04-27,普通住宅,满五年,非共有,432,40518,2017-08-24
晶都国际,2017.08.24 ,315万,63830,320,12,0,5,42,1510,1室0厅1厨1卫,高楼层,21,49.35,暂无数据,37.02,板塔结合,东南,2006,精装,钢混结构,自供暖,三梯二十四户,70年,有,101101941337,商品房,2017-08-12,普通住宅,满五年,非共有,315,63830,2017-08-24,90.5,18339,2012-05-13
平乐园小区,2017.08.24 ,250万,53996,277,98,4,78,155,9026,1室1厅1厨1卫,高楼层,6,46.3,暂无数据,36.07,板楼,南,1995,简装,混合结构,集中供暖,一梯三户,70年,无,101101595136,私产,2017-05-18,普通住宅,满五年,非共有,250,53996,2017-08-24
安慧北里逸园,2017.08.24 ,545万,64797,570,25,1,4,64,2273,2室1厅1厨1卫,高楼层,26,84.11,暂无数据,66.38,塔楼,西南,1998,简装,钢混结构,集中供暖,两梯十户,70年,有,101101886186,私产,2017-07-30,普通住宅,满五年,非共有,545,64797,2017-08-24
中国昊华,2017.08.24 ,980万,44548,1050,1,0,1,14,618,3室2厅1厨2卫,中楼层,14,219.99,暂无数据,175.79,塔楼,南 北,2004,精装,钢混结构,集中供暖,两梯三户,70年,有,101101985944,商品房,2017-08-23,普通住宅,暂无数据,非共有,980,44548,2017-08-24
禧福汇,2017.08.23 ,1110万,83353,1197,48,1,22,20,1303,3室2厅1厨2卫,低楼层,20,133.17,平层,108.14,塔楼,南 北,2008,精装,钢混结构,集中供暖,两梯六户,70年,有,101101785201,商品房,2017-07-07,普通住宅,满五年,非共有,1110,83353,2017-08-23
风景线,2017.08.23 ,405万,61439,440,44,2,8,32,3367,1室1厅1厨1卫,低楼层,24,65.92,平层,55.18,塔楼,东北,2001,精装,钢混结构,自供暖,三梯十一户,70年,有,101101801932,私产,2017-07-11,普通住宅,满五年,非共有,405,61439,2017-08-23
星城国际,2017.08.23 ,645万,59480,650,38,0,7,34,1914,2室2厅1厨2卫,中楼层,25,108.44,暂无数据,85.74,塔楼,西北,2002,精装,钢混结构,集中供暖,三梯九户,70年,有,101101826434,商品房,2017-07-17,公寓,满两年,非共有,645,59480,2017-08-23
安慧里一区,2017.08.23 ,363万,63629,380,200,3,196,126,12119,1室1厅1厨1卫,底层,18,57.05,暂无数据,42.8,板塔结合,南 北,1990,精装,钢混结构,集中供暖,两梯十户,70年,有,101101108942,已购公房,2017-02-04,普通住宅,满五年,非共有,363,63629,2017-08-23
弘善家园,2017.08.23 ,357万,45513,380,113,3,20,90,5491,2室1厅1厨1卫,中楼层,28,78.44,平层,67.54,塔楼,西北,2009,简装,钢混结构,自供暖,四梯十六户,70年,有,101101542314,二类经济适用房,2017-05-03,普通住宅,暂无数据,非共有,357,45513,2017-08-23
荟康苑,2017.08.23 ,356万,51775,365,64,2,87,81,5293,2室1厅1厨1卫,高楼层,6,68.76,暂无数据,暂无数据,板楼,南 北,1996,精装,砖混结构,集中供暖,一梯两户,70年,无,101101722579,已购公房,2017-06-21,普通住宅,暂无数据,非共有,356,51775,2017-08-23
明天第一城7号院,2017.08.23 ,280万,31174,310,25,1,8,18,1919,2室2厅1厨1卫,低楼层,21,89.82,暂无数据,68.23,板塔结合,西南,2007,简装,钢混结构,集中供暖,两梯四户,50年,有,101101884079,商品房,2017-07-30,商业办公类,满五年,非共有,280,31174,2017-08-23
松榆西里,2017.08.23 ,278万,59811,299,15,0,2,48,1810,1室1厅1厨1卫,中楼层,20,46.48,暂无数据,30.67,塔楼,西南,1992,精装,钢混结构,集中供暖,两梯八户,70年,有,101101923429,商品房,2017-08-08,普通住宅,满两年,非共有,278,59811,2017-08-23
北苑家园绣菊园,2017.08.23 ,411万,48617,410,7,4,18,0,暂无数据,2室1厅1厨1卫,中楼层,25,84.54,暂无数据,69.09,塔楼,东 南,1999,简装,钢混结构,集中供暖,两梯十户,70年,有,101101957304,私产,2017-08-16,普通住宅,满五年,非共有,411,48617,2017-08-23
中国铁建花语城,2017.08.23 ,755万,84320,785,186,6,86,57,7284,2室1厅1厨1卫,高楼层,24,89.54,平层,67.23,板楼,南 北,2012,精装,钢混结构,集中供暖,一梯两户,70年,有,101101196342,商品房,2017-02-18,普通住宅,满两年,非共有,755,84320,2017-08-23
嘉美风尚中心,2017.08.23 ,1160万,71166,1380,53,1,10,8,872,3室2厅1厨2卫,中楼层,27,163,暂无数据,130.65,板塔结合,东南 西北,2006,精装,钢混结构,集中供暖,两梯三户,70年,有,101101764086,商品房,2017-07-01,普通住宅,暂无数据,非共有,1160,71166,2017-08-23,740,45399,2016-02-29
